Date,sentiment_score_7d_avg,news_count,stock_price_7d_avg,Company,Year
2021-04-02,2.6043888116572425,1.0,123.77857142857144,Apple,2021
2021-04-03,2.8892912648989295,1.0,123.77857142857144,Apple,2021
2021-04-05,2.8417985336614255,2.0,125.05999999999999,Apple,2021
2021-04-06,3.0538627523792026,4.0,126.93142857142857,Apple,2021
2021-04-07,2.968948495248783,1.0,128.23,Apple,2021
2021-04-08,3.1960006719000496,3.0,129.86285714285714,Apple,2021
2021-04-09,3.6124146384796267,4.0,130.73857142857145,Apple,2021
2021-04-11,3.7394349173623067,3.0,130.73857142857145,Apple,2021
2021-04-12,3.3466767291988613,7.0,131.92285714285714,Apple,2021
2021-04-13,3.391372171905523,4.0,132.81714285714287,Apple,2021
2021-04-14,3.6737497540341653,4.0,133.45714285714286,Apple,2021
2021-04-15,3.4699177201861326,5.0,133.47285714285715,Apple,2021
2021-04-16,3.243019770968471,3.0,133.7957142857143,Apple,2021
2021-04-18,3.102890184610268,1.0,133.7957142857143,Apple,2021
2021-04-19,3.073873765081052,1.0,133.44,Apple,2021
2021-04-20,3.2455175375257004,2.0,133.76714285714286,Apple,2021
2021-04-21,2.9474040244349973,6.0,133.79857142857142,Apple,2021
2021-04-22,2.7364723905032795,5.0,133.83142857142857,Apple,2021
2021-04-23,3.022068067984479,4.0,133.65142857142857,Apple,2021
2021-04-24,3.0221219962256973,1.0,133.65142857142857,Apple,2021
2021-04-25,3.147063372284869,1.0,133.65142857142857,Apple,2021
2021-04-26,3.172860159396045,1.0,133.7042857142857,Apple,2021
2021-04-27,3.1196202750689017,4.0,133.41285714285715,Apple,2021
2021-04-28,3.1196202750689017,,133.49857142857144,Apple,2021
2021-04-29,3.278063363542209,32.0,132.5742857142857,Apple,2021
2021-04-30,3.278031016973877,10.0,131.6285714285714,Apple,2021
2021-05-01,3.419842376160126,1.0,131.6285714285714,Apple,2021
2021-05-02,3.4197941006431196,2.0,131.6285714285714,Apple,2021
2021-05-03,3.4197941006431196,,130.96428571428572,Apple,2021
2021-05-04,3.4197941006431196,,130.48285714285714,Apple,2021
2021-05-05,3.2921876667556975,2.0,129.53571428571428,Apple,2021
2021-05-06,3.1523546584659408,2.0,128.74285714285713,Apple,2021
2021-05-07,3.2075189772357198,1.0,127.34714285714286,Apple,2021
2021-05-08,3.254821813406341,1.0,127.34714285714286,Apple,2021
2021-05-09,3.254810762279487,1.0,127.34714285714286,Apple,2021
2021-05-10,3.112981974294512,4.0,126.93571428571428,Apple,2021
2021-05-11,3.11295752048595,3.0,126.84285714285716,Apple,2021
2021-05-12,3.1129539927379004,3.0,126.34714285714287,Apple,2021
2021-05-13,3.112986886366603,1.0,125.58142857142857,Apple,2021
2021-05-14,3.0508797247266988,1.0,125.27285714285713,Apple,2021
2021-05-16,3.003544654166901,1.0,125.27285714285713,Apple,2021
2021-05-17,3.2892088041049385,3.0,125.47285714285715,Apple,2021
2021-05-18,3.2892184446120933,3.0,125.85285714285715,Apple,2021
2021-05-19,3.574896410481805,2.0,126.15714285714286,Apple,2021
2021-05-20,3.71702727826492,1.0,126.07857142857142,Apple,2021
2021-05-21,3.71702727826492,,126.16142857142857,Apple,2021
2021-05-23,3.746277746507379,2.0,126.16142857142857,Apple,2021
2021-05-24,3.7439450397165013,1.0,126.22285714285714,Apple,2021
2021-05-25,3.7439450397165013,,126.21142857142857,Apple,2021
2021-05-26,3.7439450397165013,,125.77857142857142,Apple,2021
2021-05-27,3.7339974534895695,4.0,125.72571428571429,Apple,2021
2021-05-28,3.7339974534895695,,125.21714285714286,Apple,2021
2021-06-01,3.4483270259349914,2.0,125.07285714285715,Apple,2021
2021-06-02,3.720829371566169,3.0,124.93714285714285,Apple,2021
2021-06-03,3.492316120842937,7.0,125.14571428571428,Apple,2021
2021-06-04,3.350201217109535,1.0,125.50571428571428,Apple,2021
2021-06-06,3.494488702398964,1.0,125.50571428571428,Apple,2021
2021-06-07,3.4935335289736145,5.0,125.76714285714286,Apple,2021
2021-06-08,3.5035324880311234,1.0,126.0942857142857,Apple,2021
2021-06-09,3.503516689677833,1.0,127.08571428571429,Apple,2021
2021-06-10,3.231017626697316,4.0,127.62142857142858,Apple,2021
2021-06-11,3.231017626697316,,128.22857142857143,Apple,2021
2021-06-12,3.362036948923733,1.0,128.22857142857143,Apple,2021
2021-06-13,3.362053001412711,1.0,128.22857142857143,Apple,2021
2021-06-14,3.4434249919391386,1.0,128.95,Apple,2021
2021-06-15,3.4441900308009714,6.0,129.4257142857143,Apple,2021
2021-06-16,3.4441900308009714,,130.31,Apple,2021
2021-06-17,3.7298319268176177,1.0,131.25714285714284,Apple,2021
2021-06-18,4.01254677022149,10.0,131.71714285714285,Apple,2021
2021-06-19,3.8589619075307424,1.0,131.71714285714285,Apple,2021
2021-06-20,3.674526633517012,2.0,131.71714285714285,Apple,2021
2021-06-21,3.8040785438370075,2.0,132.25571428571428,Apple,2021
2021-06-22,3.6919825497810295,6.0,132.67857142857142,Apple,2021
2021-06-23,3.6903255670576054,7.0,133.1057142857143,Apple,2021
2021-06-24,3.411544711879714,4.0,133.9442857142857,Apple,2021
2021-06-25,3.4145211197369183,2.0,134.60999999999999,Apple,2021
2021-06-27,3.7095965669676825,1.0,134.60999999999999,Apple,2021
2021-06-28,3.7053418810088,4.0,135.08,Apple,2021
2021-06-29,3.575775988373997,1.0,135.9742857142857,Apple,2021
2021-06-30,3.4326289624857185,4.0,137.20428571428573,Apple,2021
2021-07-01,3.530237967897154,2.0,138.8414285714286,Apple,2021
2021-07-02,3.618691357562663,1.0,140.05,Apple,2021
2021-07-03,3.3332921470537085,1.0,140.05,Apple,2021
2021-07-04,3.1907708453171275,3.0,140.05,Apple,2021
2021-07-05,3.3371337917377226,3.0,140.05,Apple,2021
2021-07-06,3.622735068980919,5.0,141.30428571428573,Apple,2021
2021-07-07,3.6243497474490747,4.0,142.3814285714286,Apple,2021
2021-07-08,3.8129022932335177,8.0,143.57714285714286,Apple,2021
2021-07-09,3.860366247888539,1.0,144.89000000000001,Apple,2021
2021-07-11,3.891933957948043,1.0,144.89000000000001,Apple,2021
2021-07-12,3.9421799840760476,1.0,145.81285714285715,Apple,2021
2021-07-13,3.784895914681971,2.0,146.07285714285715,Apple,2021
2021-07-14,3.3452248126147484,5.0,145.96,Apple,2021
2021-07-15,3.487775196325849,19.0,146.10857142857142,Apple,2021
2021-07-16,3.455823584020689,1.0,146.23714285714286,Apple,2021
2021-07-17,3.3130260706754657,1.0,146.23714285714286,Apple,2021
2021-07-18,3.550813563138548,2.0,146.23714285714286,Apple,2021
2021-07-19,3.5016118707737323,2.0,146.40285714285713,Apple,2021
2021-07-20,3.5016118707737323,,146.31857142857143,Apple,2021
2021-07-21,3.5016118707737323,,146.39142857142858,Apple,2021
2021-07-22,3.606450056541213,1.0,146.4457142857143,Apple,2021
2021-07-23,3.8993163189364473,1.0,146.80714285714288,Apple,2021
2021-07-24,3.8798304962464902,3.0,146.80714285714288,Apple,2021
2021-07-26,3.594963459375868,2.0,146.73428571428573,Apple,2021
2021-07-27,3.6118010773607936,7.0,146.79999999999998,Apple,2021
2021-07-28,3.2652030593639725,44.0,146.61714285714285,Apple,2021
2021-07-29,3.312500266597046,27.0,146.4457142857143,Apple,2021
2021-07-30,3.312500266597046,,146.15428571428572,Apple,2021
2021-07-31,3.217839906791709,3.0,146.15428571428572,Apple,2021
2021-08-01,2.957218981860656,3.0,146.15428571428572,Apple,2021
2021-08-02,2.9437402135156616,4.0,146.19571428571427,Apple,2021
2021-08-03,3.2343728353664036,2.0,146.36142857142858,Apple,2021
2021-08-04,3.360352138744929,2.0,146.4257142857143,Apple,2021
2021-08-05,3.4465601864436137,3.0,146.38857142857142,Apple,2021
2021-08-06,3.3992451796064933,1.0,146.43714285714285,Apple,2021
2021-08-09,3.400512585794786,2.0,146.65571428571428,Apple,2021
2021-08-10,3.400512585794786,,146.96285714285713,Apple,2021
2021-08-11,3.522324879735866,3.0,147.54285714285714,Apple,2021
2021-08-12,3.336523814364184,1.0,148.12142857142857,Apple,2021
2021-08-13,3.01515121919753,2.0,148.16000000000003,Apple,2021
2021-08-16,2.8716956856331395,1.0,148.31714285714287,Apple,2021
2021-08-17,2.7229529347366355,4.0,148.65,Apple,2021
2021-08-18,2.722948162823741,1.0,148.7671428571429,Apple,2021
2021-08-19,2.7229384143266495,2.0,148.8414285714286,Apple,2021
2021-08-20,2.9104693535191473,2.0,148.44714285714286,Apple,2021
2021-08-23,3.020709323272559,1.0,148.06857142857143,Apple,2021
2021-08-24,3.0826796997715395,3.0,148.38857142857142,Apple,2021
2021-08-25,3.0833243455582506,3.0,149.3057142857143,Apple,2021
2021-08-26,3.2405480292983646,7.0,149.82571428571427,Apple,2021
2021-08-27,3.381731981347272,1.0,150.22571428571428,Apple,2021
2021-08-30,3.4757462357857607,2.0,150.8014285714286,Apple,2021
2021-08-31,3.541571809666576,9.0,151.65,Apple,2021
2021-09-01,3.506251480137998,4.0,152.95714285714286,Apple,2021
2021-09-02,3.789581135997102,3.0,153.88714285714286,Apple,2021
2021-09-03,3.8610097604331033,9.0,154.02285714285716,Apple,2021
2021-09-04,4.128910584917783,1.0,154.02285714285716,Apple,2021
2021-09-05,3.89806638440126,1.0,154.02285714285716,Apple,2021
2021-09-06,3.915638485166479,4.0,154.02285714285716,Apple,2021
2021-09-07,3.7023775188786296,1.0,153.6142857142857,Apple,2021
2021-09-08,3.8162003476107946,3.0,153.1914285714286,Apple,2021
2021-09-09,3.5523478215957422,3.0,152.40142857142857,Apple,2021
2021-09-10,3.5216899378022917,7.0,151.64857142857142,Apple,2021
2021-09-12,3.1879902466742225,5.0,151.64857142857142,Apple,2021
2021-09-13,3.2029055181290333,6.0,150.52,Apple,2021
2021-09-14,3.1634777360283293,6.0,149.22714285714287,Apple,2021
2021-09-15,3.1233856276754177,6.0,147.63714285714286,Apple,2021
2021-09-16,2.9098963330737506,4.0,146.8457142857143,Apple,2021
2021-09-17,2.890417256091972,4.0,146.31714285714287,Apple,2021
2021-09-18,2.849873153200211,1.0,146.31714285714287,Apple,2021
2021-09-19,2.817555558186411,2.0,146.31714285714287,Apple,2021
2021-09-20,2.814605891157563,1.0,146.13285714285715,Apple,2021
2021-09-21,2.814605891157563,,145.83142857142857,Apple,2021
2021-09-22,2.7424749866562967,1.0,145.34285714285713,Apple,2021
2021-09-23,2.7424749866562967,,144.75,Apple,2021
2021-09-24,2.699588839390344,2.0,144.7342857142857,Apple,2021
2021-09-27,2.699588839390344,,144.45857142857145,Apple,2021
2021-09-28,2.799252295003888,4.0,144.00142857142856,Apple,2021
2021-09-29,2.7883975313702,2.0,142.90285714285716,Apple,2021
2021-09-30,2.788161563403264,4.0,142.07285714285715,Apple,2021
2021-10-01,3.059005123297712,1.0,141.59142857142857,Apple,2021
2021-10-02,3.1703385669498814,2.0,141.59142857142857,Apple,2021
2021-10-03,3.229005830691503,1.0,141.59142857142857,Apple,2021
2021-10-04,3.229005830691503,,141.78857142857143,Apple,2021
2021-10-05,3.2719499729660346,3.0,141.79857142857142,Apple,2021
2021-10-06,3.0706643255807218,3.0,141.9857142857143,Apple,2021
2021-10-07,3.081531055324983,5.0,141.82285714285715,Apple,2021
2021-10-08,3.110688454537359,2.0,142.07571428571427,Apple,2021
2021-10-09,2.8271893683758256,1.0,142.07571428571427,Apple,2021
2021-10-10,2.7736843774839555,1.0,142.07571428571427,Apple,2021
2021-10-11,2.7736843774839555,,142.4542857142857,Apple,2021
2021-10-12,2.8721038678480797,2.0,142.85999999999999,Apple,2021
2021-10-13,2.7780601756005536,8.0,143.32571428571427,Apple,2021
2021-10-14,2.981873727013587,7.0,144.16285714285712,Apple,2021
2021-10-15,3.0296051689394488,4.0,145.0842857142857,Apple,2021
2021-10-16,3.001083747761625,3.0,145.0842857142857,Apple,2021
2021-10-18,3.0941409607453196,3.0,146.22285714285712,Apple,2021
2021-10-19,3.0207175392501777,5.0,147.3342857142857,Apple,2021
2021-10-20,2.9043201156741856,2.0,148.03142857142856,Apple,2021
2021-10-21,2.942338714053213,1.0,148.67142857142858,Apple,2021
2021-10-22,2.94864618622059,3.0,149.0,Apple,2021
2021-10-23,2.9961226962879928,5.0,149.0,Apple,2021
2021-10-25,3.0213397097914982,5.0,149.5442857142857,Apple,2021
2021-10-26,2.8364895579435534,6.0,149.62142857142857,Apple,2021
2021-10-27,2.9455349468632233,6.0,149.54714285714286,Apple,2021
2021-10-28,2.8632508890933983,9.0,149.73714285714283,Apple,2021
2021-10-29,2.930105357905005,34.0,150.1442857142857,Apple,2021
2021-10-30,3.015387698352785,10.0,150.1442857142857,Apple,2021
2021-10-31,2.7413834423417995,5.0,150.1442857142857,Apple,2021
2021-11-01,2.6178049022670713,9.0,150.37857142857143,Apple,2021
2021-11-02,2.8022015397489466,8.0,150.72571428571428,Apple,2021
2021-11-03,2.786454715438601,1.0,150.42142857142858,Apple,2021
2021-11-04,2.5425545786813077,2.0,150.56571428571428,Apple,2021
2021-11-05,2.666251800253771,2.0,150.41714285714286,Apple,2021
2021-11-08,2.762870369162729,4.0,150.10999999999999,Apple,2021
2021-11-09,3.013019624181955,1.0,149.8957142857143,Apple,2021
2021-11-10,3.171297293067341,4.0,149.75857142857143,Apple,2021
2021-11-11,3.0213592200336623,3.0,149.71857142857144,Apple,2021
2021-11-12,3.0213617302216287,4.0,150.1542857142857,Apple,2021
2021-11-14,3.337906802293392,3.0,150.1542857142857,Apple,2021
2021-11-15,3.2033161315642547,4.0,151.16285714285715,Apple,2021
2021-11-16,3.0125697383103085,1.0,152.96714285714285,Apple,2021
2021-11-17,2.941201233474463,12.0,154.8457142857143,Apple,2021
2021-11-18,2.880733259378065,1.0,156.47714285714287,Apple,2021
2021-11-19,3.206892995145577,2.0,158.18285714285713,Apple,2021
2021-11-20,3.2202317673046386,1.0,158.18285714285713,Apple,2021
2021-11-21,3.331784184544123,3.0,158.18285714285713,Apple,2021
2021-11-22,3.3317739027370092,11.0,159.01285714285717,Apple,2021
2021-11-23,3.3317965718342433,1.0,159.97714285714287,Apple,2021
2021-11-24,3.3318201257482096,2.0,161.03857142857143,Apple,2021
2021-11-25,3.522175321247157,3.0,161.03857142857143,Apple,2021
2021-11-26,3.346308631807049,2.0,161.64142857142858,Apple,2021
2021-11-27,3.6145757364018727,1.0,161.64142857142858,Apple,2021
2021-11-28,3.568363609917729,3.0,161.64142857142858,Apple,2021
2021-11-29,3.50470039713285,1.0,162.03285714285715,Apple,2021
2021-11-30,3.5573057192598365,3.0,162.09428571428572,Apple,2021
2021-12-01,3.5573498022159713,12.0,162.57714285714286,Apple,2021
2021-12-02,3.480537655996566,5.0,164.63000000000002,Apple,2021
2021-12-03,3.5865340874413354,6.0,166.75,Apple,2021
2021-12-04,3.433093820987666,2.0,166.75,Apple,2021
2021-12-05,3.479920782417146,1.0,166.75,Apple,2021
2021-12-06,3.543610872838221,4.0,168.07285714285715,Apple,2021
2021-12-07,3.543610872838221,,170.17000000000002,Apple,2021
2021-12-08,3.6174323282066654,9.0,171.8814285714286,Apple,2021
2021-12-09,3.699668218388319,13.0,173.6657142857143,Apple,2021
2021-12-10,3.762403753127068,3.0,175.66285714285712,Apple,2021
2021-12-11,3.661383988058842,3.0,175.66285714285712,Apple,2021
2021-12-12,3.654773439645196,3.0,175.66285714285712,Apple,2021
2021-12-13,3.7106822753374127,2.0,175.81714285714287,Apple,2021
2021-12-14,3.955518651287342,2.0,175.25428571428571,Apple,2021
2021-12-15,4.114688907906589,5.0,174.56714285714287,Apple,2021
2021-12-16,4.314681810409367,4.0,173.6442857142857,Apple,2021
2021-12-17,4.231322611284189,7.0,173.62999999999997,Apple,2021
2021-12-20,4.322978014791821,1.0,173.90857142857143,Apple,2021
2021-12-21,4.2012979585381816,8.0,174.0557142857143,Apple,2021
2021-12-22,3.7325222085829948,5.0,175.06,Apple,2021
2021-12-23,3.555710409651302,6.0,176.23714285714283,Apple,2021
2021-12-24,3.27010259540987,1.0,176.23714285714283,Apple,2021
2021-12-26,3.139046733054965,1.0,176.23714285714283,Apple,2021
2021-12-27,3.045651866220396,2.0,177.4442857142857,Apple,2021
2021-12-28,2.9406430264020855,4.0,178.09857142857143,Apple,2021
2021-12-29,2.9406430264020855,,178.50833333333335,Apple,2021
2021-12-30,2.928945628182009,1.0,178.954,Apple,2021
2021-12-31,3.3830338977288643,1.0,178.61,Apple,2021
2022-01-01,3.298130567867195,1.0,,Apple,2022
2022-01-02,3.346968004422119,2.0,,Apple,2022
2022-01-03,3.400172870176767,5.0,177.1575,Apple,2022
2022-01-04,3.3429783696024846,28.0,176.16,Apple,2022
2022-01-05,3.2752443869081493,8.0,175.49833333333333,Apple,2022
2022-01-06,3.5476087947405053,3.0,175.4385714285714,Apple,2022
2022-01-07,3.515653196501899,1.0,174.51285714285714,Apple,2022
2022-01-08,3.4562116311563367,1.0,174.51285714285714,Apple,2022
2022-01-09,3.594338863611657,1.0,174.51285714285714,Apple,2022
2022-01-10,3.615775731926641,1.0,173.44,Apple,2022
2022-01-11,3.832671317576497,1.0,173.1757142857143,Apple,2022
2022-01-12,4.060083726542669,3.0,172.8614285714286,Apple,2022
2022-01-13,4.061318703890778,12.0,172.01285714285714,Apple,2022
2022-01-14,4.061360145760051,9.0,170.91571428571427,Apple,2022
2022-01-15,4.0615677684702005,2.0,170.91571428571427,Apple,2022
2022-01-16,3.9406701156540613,1.0,170.91571428571427,Apple,2022
2022-01-17,3.7623455058157447,1.0,170.91571428571427,Apple,2022
2022-01-18,3.545476118746488,1.0,169.1057142857143,Apple,2022
2022-01-19,3.5955748825918166,5.0,167.1185714285714,Apple,2022
2022-01-20,3.4532471816340276,5.0,165.3457142857143,Apple,2022
2022-01-21,3.7252670748934698,2.0,163.43428571428572,Apple,2022
2022-01-22,3.866799566718224,1.0,163.43428571428572,Apple,2022
2022-01-24,3.7723498046206387,2.0,161.92285714285714,Apple,2022
2022-01-25,3.979841688854798,1.0,162.50857142857143,Apple,2022
2022-01-26,4.204847636818869,4.0,163.97571428571428,Apple,2022
2022-01-27,4.212603941737724,2.0,165.71857142857144,Apple,2022
2022-01-28,4.19220712510791,27.0,167.75,Apple,2022
2022-01-29,3.9201428184781046,5.0,167.75,Apple,2022
2022-01-30,3.9094418205429977,1.0,167.75,Apple,2022
2022-01-31,3.8449538296119146,3.0,169.62428571428572,Apple,2022
2022-02-01,3.6300507139355234,2.0,171.4385714285714,Apple,2022
2022-02-02,3.4026481994505886,5.0,173.21571428571428,Apple,2022
2022-02-03,3.11705044922057,17.0,173.85857142857142,Apple,2022
2022-02-04,3.280799195281051,14.0,174.07285714285715,Apple,2022
2022-02-05,3.490898634235316,8.0,174.07285714285715,Apple,2022
2022-02-06,3.191636776444909,1.0,174.07285714285715,Apple,2022
2022-02-07,3.4462833692125776,1.0,173.71714285714285,Apple,2022
2022-02-08,3.4462833692125776,,172.6885714285714,Apple,2022
2022-02-09,3.5130135608658835,4.0,172.1142857142857,Apple,2022
2022-02-10,3.613780254799903,1.0,172.17142857142858,Apple,2022
2022-02-11,3.8994592259658107,3.0,172.29857142857142,Apple,2022
2022-02-12,3.6139058558966055,1.0,172.29857142857142,Apple,2022
2022-02-14,3.403568458815807,4.0,171.44857142857146,Apple,2022
2022-02-15,3.596918646344594,1.0,170.16571428571427,Apple,2022
2022-02-16,3.5493043077526854,1.0,169.05142857142854,Apple,2022
2022-02-17,3.55169506064946,6.0,167.82714285714286,Apple,2022
2022-02-18,3.5389069759373903,2.0,166.95000000000002,Apple,2022
2022-02-19,3.3502261965787468,2.0,166.95000000000002,Apple,2022
2022-02-20,3.3471255931059813,1.0,166.95000000000002,Apple,2022
2022-02-21,3.2778371564272675,3.0,166.95000000000002,Apple,2022
2022-02-22,3.2778371564272675,,165.81571428571428,Apple,2022
2022-02-23,3.2778371564272675,,164.75428571428571,Apple,2022
2022-02-24,3.2778371564272675,,163.94285714285712,Apple,2022
2022-02-25,3.2855278862664687,3.0,163.83714285714285,Apple,2022
2022-02-27,3.2689910493591015,1.0,163.83714285714285,Apple,2022
2022-02-28,3.15131310852346,2.0,164.10999999999999,Apple,2022
2022-03-01,3.15131310852346,,164.55285714285714,Apple,2022
2022-03-02,2.9231797086177678,4.0,164.0614285714286,Apple,2022
2022-03-03,2.8810454352726427,2.0,163.00285714285715,Apple,2022
2022-03-04,2.883265044394734,3.0,162.69285714285712,Apple,2022
2022-03-06,3.091278441508361,2.0,162.69285714285712,Apple,2022
2022-03-07,3.170659388760344,3.0,162.02428571428572,Apple,2022
2022-03-08,3.170659388760344,,160.3342857142857,Apple,2022
2022-03-09,3.278334560283531,1.0,158.1042857142857,Apple,2022
2022-03-10,3.4508183676010833,6.0,156.95000000000002,Apple,2022
2022-03-11,3.5933689743800517,4.0,156.99142857142857,Apple,2022
2022-03-14,3.5933689743800517,,157.44571428571427,Apple,2022
2022-03-15,3.5385106666977886,11.0,157.59285714285716,Apple,2022
2022-03-16,3.825040858439277,5.0,158.57285714285715,Apple,2022
2022-03-17,3.825040858439277,,160.58571428571426,Apple,2022
2022-03-18,3.9722156185802056,2.0,163.3842857142857,Apple,2022
2022-03-19,4.001816413933688,1.0,163.3842857142857,Apple,2022
2022-03-21,3.869093111605378,7.0,166.0957142857143,Apple,2022
2022-03-22,3.8829994670830237,1.0,168.25714285714284,Apple,2022
2022-03-23,4.025557655553266,2.0,170.39714285714285,Apple,2022
2022-03-24,4.306855899585385,4.0,172.53714285714287,Apple,2022
2022-03-25,3.963177047807611,10.0,174.30714285714288,Apple,2022
2022-03-27,3.6775192556378897,2.0,174.30714285714288,Apple,2022
2022-03-28,3.464446690555373,2.0,175.13428571428568,Apple,2022
2022-03-29,3.443796806487626,4.0,175.72000000000003,Apple,2022
2022-03-30,3.3728929441002555,4.0,176.3442857142857,Apple,2022
2022-03-31,3.3034394919702774,4.0,176.39285714285717,Apple,2022
2022-04-01,3.0221544344908366,4.0,175.8542857142857,Apple,2022
2022-04-03,3.0804105485484845,2.0,175.8542857142857,Apple,2022
2022-04-04,3.0803908453264657,6.0,174.87999999999997,Apple,2022
2022-04-05,3.294326488646394,1.0,173.78285714285715,Apple,2022
2022-04-06,3.294326488646394,,172.5171428571429,Apple,2022
2022-04-07,3.2149643156508754,1.0,171.56714285714284,Apple,2022
2022-04-08,3.2149643156508754,,170.41857142857143,Apple,2022
2022-04-11,3.2623636820516415,1.0,169.02285714285716,Apple,2022
2022-04-12,3.1878827816232973,4.0,168.05714285714288,Apple,2022
2022-04-13,3.473272932501069,2.0,167.38000000000002,Apple,2022
2022-04-14,3.584293860993057,5.0,166.97142857142856,Apple,2022
2022-04-15,3.6215416145862815,1.0,166.97142857142856,Apple,2022
2022-04-17,3.6216990634620743,1.0,166.97142857142856,Apple,2022
2022-04-18,3.6216990634620743,,167.06714285714287,Apple,2022
2022-04-19,3.554427538746105,2.0,166.22857142857143,Apple,2022
2022-04-20,3.742850337628884,8.0,165.1542857142857,Apple,2022
2022-04-21,3.744221465848438,2.0,163.9414285714286,Apple,2022
2022-04-22,3.173218545461558,10.0,162.72714285714284,Apple,2022
2022-04-23,3.0218181672149433,1.0,162.72714285714284,Apple,2022
2022-04-24,3.0800827730802287,1.0,162.72714285714284,Apple,2022
2022-04-25,3.017216430878477,1.0,162.19,Apple,2022
2022-04-26,3.105066870142732,7.0,160.82142857142858,Apple,2022
2022-04-27,2.9330003019972866,3.0,159.61285714285714,Apple,2022
2022-04-28,3.096441581283963,8.0,159.28285714285715,Apple,2022
2022-04-29,3.3356239731711503,37.0,159.73142857142855,Apple,2022
2022-04-30,3.3430494875248615,4.0,159.73142857142855,Apple,2022
2022-05-01,3.247556889755367,1.0,159.73142857142855,Apple,2022
2022-05-02,3.1676171259491785,3.0,159.72714285714284,Apple,2022
2022-05-03,3.2856542105425133,1.0,159.82857142857145,Apple,2022
2022-05-04,3.08295557671677,1.0,158.17428571428573,Apple,2022
2022-05-05,2.9195210029131324,2.0,157.72571428571428,Apple,2022
2022-05-06,2.9195210029131324,,156.0885714285714,Apple,2022
2022-05-07,2.9659469886485437,2.0,156.0885714285714,Apple,2022
2022-05-08,3.115996490258483,2.0,156.0885714285714,Apple,2022
2022-05-09,3.21196307194175,1.0,153.67142857142858,Apple,2022
2022-05-10,3.0696712908790196,1.0,150.97,Apple,2022
2022-05-11,2.6450989480936866,7.0,149.3657142857143,Apple,2022
2022-05-12,2.786242429669791,6.0,148.21714285714285,Apple,2022
2022-05-13,2.881399786771976,2.0,146.61142857142858,Apple,2022
2022-05-14,2.786187774142472,1.0,146.61142857142858,Apple,2022
2022-05-15,2.3891677723986504,1.0,146.61142857142858,Apple,2022
2022-05-16,2.4404573990111764,3.0,144.16000000000003,Apple,2022
2022-05-17,2.6779284223244066,3.0,142.88714285714286,Apple,2022
2022-05-18,2.9627018959694227,2.0,142.96571428571428,Apple,2022
2022-05-19,2.9624725621906443,2.0,142.00142857142856,Apple,2022
2022-05-20,3.0105944791345243,3.0,141.28428571428572,Apple,2022
2022-05-21,2.821721004716261,2.0,141.28428571428572,Apple,2022
2022-05-22,3.2147727059935156,7.0,141.28428571428572,Apple,2022
2022-05-23,3.0754300737622082,6.0,140.50428571428571,Apple,2022
2022-05-24,3.026236960688754,1.0,141.7642857142857,Apple,2022
2022-05-25,3.0271239032964083,11.0,143.40571428571428,Apple,2022
2022-05-26,2.8382034610381024,6.0,144.99428571428572,Apple,2022
2022-05-27,2.693184192988766,4.0,146.15142857142857,Apple,2022
2022-05-28,2.9297886765668144,1.0,146.15142857142857,Apple,2022
2022-05-31,2.8164478746752835,1.0,146.8685714285714,Apple,2022
2022-06-01,2.8168867081327504,2.0,147.67142857142858,Apple,2022
2022-06-02,2.8246044842489075,6.0,148.37571428571428,Apple,2022
2022-06-03,2.921896922705682,1.0,148.1357142857143,Apple,2022
2022-06-06,2.921896922705682,,147.25,Apple,2022
2022-06-07,3.301316876344702,3.0,145.5957142857143,Apple,2022
2022-06-08,3.360197461726862,8.0,142.8342857142857,Apple,2022
2022-06-09,3.407683772311248,3.0,141.03142857142856,Apple,2022
2022-06-10,3.4076935127822643,12.0,139.50142857142856,Apple,2022
2022-06-12,3.658274126289178,5.0,139.50142857142856,Apple,2022
2022-06-13,3.6043643789324915,1.0,136.83714285714285,Apple,2022
2022-06-14,3.4178863729591327,1.0,134.4942857142857,Apple,2022
2022-06-15,3.4178863729591327,,133.52714285714285,Apple,2022
2022-06-16,3.498031308053552,1.0,133.27285714285713,Apple,2022
2022-06-17,3.498031308053552,,134.18571428571428,Apple,2022
2022-06-19,3.4408547384830723,1.0,134.18571428571428,Apple,2022
2022-06-20,3.581476398513977,2.0,134.18571428571428,Apple,2022
2022-06-21,3.865809970734907,1.0,135.45714285714286,Apple,2022
2022-06-22,3.8343182707072367,1.0,136.34714285714287,Apple,2022
2022-06-23,3.787149428691399,2.0,137.40142857142857,Apple,2022
2022-06-24,3.787149428691399,,138.49714285714285,Apple,2022
2022-06-25,4.1609537201875355,1.0,138.49714285714285,Apple,2022
2022-06-26,3.9521472885058926,1.0,138.49714285714285,Apple,2022
2022-06-27,4.075781641667779,1.0,138.6185714285714,Apple,2022
2022-06-28,4.190422747236846,1.0,139.13,Apple,2022
2022-06-29,3.9064524137964503,6.0,139.6,Apple,2022
2022-06-30,3.653178892816054,5.0,139.78,Apple,2022
2022-07-01,3.9372131071370817,1.0,140.45,Apple,2022
2022-07-03,3.6516814163438367,1.0,140.45,Apple,2022
2022-07-04,3.732902509735106,3.0,140.45,Apple,2022
2022-07-05,3.6093062553811164,6.0,141.82142857142858,Apple,2022
2022-07-06,3.06871941492829,4.0,142.62714285714284,Apple,2022
2022-07-07,2.9727786332898956,2.0,143.93285714285716,Apple,2022
